geometry
"POLYGON ((-155055.4717594353 407905.2398909333, -152056.381225821 407905.2398909333, -152056.381225821 404896.7728182557, -155055.4717594353 404896.7728182557, -155055.4717594353 407905.2398909333))"
"POLYGON ((-152056.381225821 407905.2398909333, -149057.2906922066 407905.2398909333, -149057.2906922066 404896.7728182557, -152056.381225821 404896.7728182557, -152056.381225821 407905.2398909333))"
"POLYGON ((-149057.2906922066 407905.2398909333, -146058.2001585922 407905.2398909333, -146058.2001585922 404896.7728182557, -149057.2906922066 404896.7728182557, -149057.2906922066 407905.2398909333))"
"POLYGON ((-146058.2001585922 407905.2398909333, -143059.1096249778 407905.2398909333, -143059.1096249778 404896.7728182557, -146058.2001585922 404896.7728182557, -146058.2001585922 407905.2398909333))"
"POLYGON ((-143059.1096249778 407905.2398909333, -140060.0190913635 407905.2398909333, -140060.0190913635 404896.7728182557, -143059.1096249778 404896.7728182557, -143059.1096249778 407905.2398909333))"
"POLYGON ((-140060.0190913635 407905.2398909333, -137060.9285577491 407905.2398909333, -137060.9285577491 404896.7728182557, -140060.0190913635 404896.7728182557, -140060.0190913635 407905.2398909333))"
"POLYGON ((-137060.9285577491 407905.2398909333, -134061.8380241347 407905.2398909333, -134061.8380241347 404896.7728182557, -137060.9285577491 404896.7728182557, -137060.9285577491 407905.2398909333))"
"POLYGON ((-134061.8380241347 407905.2398909333, -131062.7474905204 407905.2398909333, -131062.7474905204 404896.7728182557, -134061.8380241347 404896.7728182557, -134061.8380241347 407905.2398909333))"
"POLYGON ((-131062.7474905204 407905.2398909333, -128063.656956906 407905.2398909333, -128063.656956906 404896.7728182557, -131062.7474905204 404896.7728182557, -131062.7474905204 407905.2398909333))"
"POLYGON ((-128063.656956906 407905.2398909333, -125064.5664232916 407905.2398909333, -125064.5664232916 404896.7728182557, -128063.656956906 404896.7728182557, -128063.656956906 407905.2398909333))"
"POLYGON ((-125064.5664232916 407905.2398909333, -122065.4758896773 407905.2398909333, -122065.4758896773 404896.7728182557, -125064.5664232916 404896.7728182557, -125064.5664232916 407905.2398909333))"
"POLYGON ((-122065.4758896773 407905.2398909333, -119066.3853560629 407905.2398909333, -119066.3853560629 404896.7728182557, -122065.4758896773 404896.7728182557, -122065.4758896773 407905.2398909333))"
"POLYGON ((-119066.3853560629 407905.2398909333, -116067.2948224485 407905.2398909333, -116067.2948224485 404896.7728182557, -119066.3853560629 404896.7728182557, -119066.3853560629 407905.2398909333))"
"POLYGON ((-116067.2948224485 407905.2398909333, -113068.2042888342 407905.2398909333, -113068.2042888342 404896.7728182557, -116067.2948224485 404896.7728182557, -116067.2948224485 407905.2398909333))"
"POLYGON ((-113068.2042888342 407905.2398909333, -110069.1137552198 407905.2398909333, -110069.1137552198 404896.7728182557, -113068.2042888342 404896.7728182557, -113068.2042888342 407905.2398909333))"
"POLYGON ((-110069.1137552198 407905.2398909333, -107070.0232216054 407905.2398909333, -107070.0232216054 404896.7728182557, -110069.1137552198 404896.7728182557, -110069.1137552198 407905.2398909333))"
"POLYGON ((-107070.0232216054 407905.2398909333, -104070.9326879911 407905.2398909333, -104070.9326879911 404896.7728182557, -107070.0232216054 404896.7728182557, -107070.0232216054 407905.2398909333))"
"POLYGON ((-104070.9326879911 407905.2398909333, -101071.8421543767 407905.2398909333, -101071.8421543767 404896.7728182557, -104070.9326879911 404896.7728182557, -104070.9326879911 407905.2398909333))"
"POLYGON ((-101071.8421543767 407905.2398909333, -98072.75162076234 407905.2398909333, -98072.75162076234 404896.7728182557, -101071.8421543767 404896.7728182557, -101071.8421543767 407905.2398909333))"
"POLYGON ((-98072.75162076234 407905.2398909333, -95073.66108714795 407905.2398909333, -95073.66108714795 404896.7728182557, -98072.75162076234 404896.7728182557, -98072.75162076234 407905.2398909333))"
"POLYGON ((-95073.66108714795 407905.2398909333, -92074.57055353356 407905.2398909333, -92074.57055353356 404896.7728182557, -95073.66108714795 404896.7728182557, -95073.66108714795 407905.2398909333))"
"POLYGON ((-92074.57055353356 407905.2398909333, -89075.48001991923 407905.2398909333, -89075.48001991923 404896.7728182557, -92074.57055353356 404896.7728182557, -92074.57055353356 407905.2398909333))"
"POLYGON ((-89075.48001991923 407905.2398909333, -86076.38948630483 407905.2398909333, -86076.38948630483 404896.7728182557, -89075.48001991923 404896.7728182557, -89075.48001991923 407905.2398909333))"
"POLYGON ((-86076.38948630483 407905.2398909333, -83077.2989526905 407905.2398909333, -83077.2989526905 404896.7728182557, -86076.38948630483 404896.7728182557, -86076.38948630483 407905.2398909333))"
"POLYGON ((-83077.2989526905 407905.2398909333, -80078.20841907611 407905.2398909333, -80078.20841907611 404896.7728182557, -83077.2989526905 404896.7728182557, -83077.2989526905 407905.2398909333))"
"POLYGON ((-80078.20841907611 407905.2398909333, -77079.11788546172 407905.2398909333, -77079.11788546172 404896.7728182557, -80078.20841907611 404896.7728182557, -80078.20841907611 407905.2398909333))"
"POLYGON ((-77079.11788546172 407905.2398909333, -74080.02735184738 407905.2398909333, -74080.02735184738 404896.7728182557, -77079.11788546172 404896.7728182557, -77079.11788546172 407905.2398909333))"
"POLYGON ((-74080.02735184738 407905.2398909333, -71080.93681823299 407905.2398909333, -71080.93681823299 404896.7728182557, -74080.02735184738 404896.7728182557, -74080.02735184738 407905.2398909333))"
"POLYGON ((-71080.93681823299 407905.2398909333, -68081.84628461866 407905.2398909333, -68081.84628461866 404896.7728182557, -71080.93681823299 404896.7728182557, -71080.93681823299 407905.2398909333))"
"POLYGON ((-68081.84628461866 407905.2398909333, -65082.75575100427 407905.2398909333, -65082.75575100427 404896.7728182557, -68081.84628461866 404896.7728182557, -68081.84628461866 407905.2398909333))"
"POLYGON ((-65082.75575100427 407905.2398909333, -62083.66521738988 407905.2398909333, -62083.66521738988 404896.7728182557, -65082.75575100427 404896.7728182557, -65082.75575100427 407905.2398909333))"
"POLYGON ((-62083.66521738988 407905.2398909333, -59084.57468377554 407905.2398909333, -59084.57468377554 404896.7728182557, -62083.66521738988 404896.7728182557, -62083.66521738988 407905.2398909333))"
"POLYGON ((-59084.57468377554 407905.2398909333, -56085.48415016115 407905.2398909333, -56085.48415016115 404896.7728182557, -59084.57468377554 404896.7728182557, -59084.57468377554 407905.2398909333))"
"POLYGON ((-56085.48415016115 407905.2398909333, -53086.39361654682 407905.2398909333, -53086.39361654682 404896.7728182557, -56085.48415016115 404896.7728182557, -56085.48415016115 407905.2398909333))"
"POLYGON ((-53086.39361654682 407905.2398909333, -50087.30308293243 407905.2398909333, -50087.30308293243 404896.7728182557, -53086.39361654682 404896.7728182557, -53086.39361654682 407905.2398909333))"
"POLYGON ((-50087.30308293243 407905.2398909333, -47088.21254931804 407905.2398909333, -47088.21254931804 404896.7728182557, -50087.30308293243 404896.7728182557, -50087.30308293243 407905.2398909333))"
"POLYGON ((-47088.21254931804 407905.2398909333, -44089.1220157037 407905.2398909333, -44089.1220157037 404896.7728182557, -47088.21254931804 404896.7728182557, -47088.21254931804 407905.2398909333))"
"POLYGON ((-44089.1220157037 407905.2398909333, -41090.03148208931 407905.2398909333, -41090.03148208931 404896.7728182557, -44089.1220157037 404896.7728182557, -44089.1220157037 407905.2398909333))"
"POLYGON ((-41090.03148208931 407905.2398909333, -38090.94094847498 407905.2398909333, -38090.94094847498 404896.7728182557, -41090.03148208931 404896.7728182557, -41090.03148208931 407905.2398909333))"
"POLYGON ((-38090.94094847498 407905.2398909333, -35091.85041486059 407905.2398909333, -35091.85041486059 404896.7728182557, -38090.94094847498 404896.7728182557, -38090.94094847498 407905.2398909333))"
"POLYGON ((-35091.85041486059 407905.2398909333, -32092.75988124619 407905.2398909333, -32092.75988124619 404896.7728182557, -35091.85041486059 404896.7728182557, -35091.85041486059 407905.2398909333))"
"POLYGON ((-32092.75988124619 407905.2398909333, -29093.66934763186 407905.2398909333, -29093.66934763186 404896.7728182557, -32092.75988124619 404896.7728182557, -32092.75988124619 407905.2398909333))"
"POLYGON ((-29093.66934763186 407905.2398909333, -26094.57881401747 407905.2398909333, -26094.57881401747 404896.7728182557, -29093.66934763186 404896.7728182557, -29093.66934763186 407905.2398909333))"
"POLYGON ((-26094.57881401747 407905.2398909333, -23095.48828040314 407905.2398909333, -23095.48828040314 404896.7728182557, -26094.57881401747 404896.7728182557, -26094.57881401747 407905.2398909333))"
"POLYGON ((-23095.48828040314 407905.2398909333, -20096.39774678875 407905.2398909333, -20096.39774678875 404896.7728182557, -23095.48828040314 404896.7728182557, -23095.48828040314 407905.2398909333))"
"POLYGON ((-20096.39774678875 407905.2398909333, -17097.30721317435 407905.2398909333, -17097.30721317435 404896.7728182557, -20096.39774678875 404896.7728182557, -20096.39774678875 407905.2398909333))"
"POLYGON ((-17097.30721317435 407905.2398909333, -14098.21667956002 407905.2398909333, -14098.21667956002 404896.7728182557, -17097.30721317435 404896.7728182557, -17097.30721317435 407905.2398909333))"
"POLYGON ((-14098.21667956002 407905.2398909333, -11099.12614594563 407905.2398909333, -11099.12614594563 404896.7728182557, -14098.21667956002 404896.7728182557, -14098.21667956002 407905.2398909333))"
"POLYGON ((-11099.12614594563 407905.2398909333, -8100.035612331296 407905.2398909333, -8100.035612331296 404896.7728182557, -11099.12614594563 404896.7728182557, -11099.12614594563 407905.2398909333))"
"POLYGON ((-8100.035612331296 407905.2398909333, -5100.945078716904 407905.2398909333, -5100.945078716904 404896.7728182557, -8100.035612331296 404896.7728182557, -8100.035612331296 407905.2398909333))"
"POLYGON ((-5100.945078716904 407905.2398909333, -2101.854545102513 407905.2398909333, -2101.854545102513 404896.7728182557, -5100.945078716904 404896.7728182557, -5100.945078716904 407905.2398909333))"
"POLYGON ((-340999.0848435261 410913.706963611, -337999.9943099118 410913.706963611, -337999.9943099118 407905.2398909333, -340999.0848435261 407905.2398909333, -340999.0848435261 410913.706963611))"
"POLYGON ((-337999.9943099118 410913.706963611, -335000.9037762974 410913.706963611, -335000.9037762974 407905.2398909333, -337999.9943099118 407905.2398909333, -337999.9943099118 410913.706963611))"
"POLYGON ((-335000.9037762974 410913.706963611, -332001.8132426831 410913.706963611, -332001.8132426831 407905.2398909333, -335000.9037762974 407905.2398909333, -335000.9037762974 410913.706963611))"
"POLYGON ((-332001.8132426831 410913.706963611, -329002.7227090687 410913.706963611, -329002.7227090687 407905.2398909333, -332001.8132426831 407905.2398909333, -332001.8132426831 410913.706963611))"
"POLYGON ((-329002.7227090687 410913.706963611, -326003.6321754543 410913.706963611, -326003.6321754543 407905.2398909333, -329002.7227090687 407905.2398909333, -329002.7227090687 410913.706963611))"
"POLYGON ((-326003.6321754543 410913.706963611, -323004.54164184 410913.706963611, -323004.54164184 407905.2398909333, -326003.6321754543 407905.2398909333, -326003.6321754543 410913.706963611))"
"POLYGON ((-323004.54164184 410913.706963611, -320005.4511082256 410913.706963611, -320005.4511082256 407905.2398909333, -323004.54164184 407905.2398909333, -323004.54164184 410913.706963611))"
"POLYGON ((-320005.4511082256 410913.706963611, -317006.3605746112 410913.706963611, -317006.3605746112 407905.2398909333, -320005.4511082256 407905.2398909333, -320005.4511082256 410913.706963611))"
"POLYGON ((-317006.3605746112 410913.706963611, -314007.2700409968 410913.706963611, -314007.2700409968 407905.2398909333, -317006.3605746112 407905.2398909333, -317006.3605746112 410913.706963611))"
"POLYGON ((-314007.2700409968 410913.706963611, -311008.1795073824 410913.706963611, -311008.1795073824 407905.2398909333, -314007.2700409968 407905.2398909333, -314007.2700409968 410913.706963611))"
"POLYGON ((-311008.1795073824 410913.706963611, -308009.0889737681 410913.706963611, -308009.0889737681 407905.2398909333, -311008.1795073824 407905.2398909333, -311008.1795073824 410913.706963611))"
"POLYGON ((-308009.0889737681 410913.706963611, -305009.9984401537 410913.706963611, -305009.9984401537 407905.2398909333, -308009.0889737681 407905.2398909333, -308009.0889737681 410913.706963611))"
"POLYGON ((-305009.9984401537 410913.706963611, -302010.9079065394 410913.706963611, -302010.9079065394 407905.2398909333, -305009.9984401537 407905.2398909333, -305009.9984401537 410913.706963611))"
"POLYGON ((-302010.9079065394 410913.706963611, -299011.817372925 410913.706963611, -299011.817372925 407905.2398909333, -302010.9079065394 407905.2398909333, -302010.9079065394 410913.706963611))"
"POLYGON ((-299011.817372925 410913.706963611, -296012.7268393106 410913.706963611, -296012.7268393106 407905.2398909333, -299011.817372925 407905.2398909333, -299011.817372925 410913.706963611))"
"POLYGON ((-296012.7268393106 410913.706963611, -293013.6363056963 410913.706963611, -293013.6363056963 407905.2398909333, -296012.7268393106 407905.2398909333, -296012.7268393106 410913.706963611))"
"POLYGON ((-293013.6363056963 410913.706963611, -290014.5457720819 410913.706963611, -290014.5457720819 407905.2398909333, -293013.6363056963 407905.2398909333, -293013.6363056963 410913.706963611))"
"POLYGON ((-290014.5457720819 410913.706963611, -287015.4552384675 410913.706963611, -287015.4552384675 407905.2398909333, -290014.5457720819 407905.2398909333, -290014.5457720819 410913.706963611))"
"POLYGON ((-287015.4552384675 410913.706963611, -284016.3647048532 410913.706963611, -284016.3647048532 407905.2398909333, -287015.4552384675 407905.2398909333, -287015.4552384675 410913.706963611))"
"POLYGON ((-284016.3647048532 410913.706963611, -281017.2741712388 410913.706963611, -281017.2741712388 407905.2398909333, -284016.3647048532 407905.2398909333, -284016.3647048532 410913.706963611))"
"POLYGON ((-281017.2741712388 410913.706963611, -278018.1836376244 410913.706963611, -278018.1836376244 407905.2398909333, -281017.2741712388 407905.2398909333, -281017.2741712388 410913.706963611))"
"POLYGON ((-278018.1836376244 410913.706963611, -275019.09310401 410913.706963611, -275019.09310401 407905.2398909333, -278018.1836376244 407905.2398909333, -278018.1836376244 410913.706963611))"
"POLYGON ((-275019.09310401 410913.706963611, -272020.0025703957 410913.706963611, -272020.0025703957 407905.2398909333, -275019.09310401 407905.2398909333, -275019.09310401 410913.706963611))"
"POLYGON ((-272020.0025703957 410913.706963611, -269020.9120367813 410913.706963611, -269020.9120367813 407905.2398909333, -272020.0025703957 407905.2398909333, -272020.0025703957 410913.706963611))"
"POLYGON ((-269020.9120367813 410913.706963611, -266021.8215031669 410913.706963611, -266021.8215031669 407905.2398909333, -269020.9120367813 407905.2398909333, -269020.9120367813 410913.706963611))"
"POLYGON ((-266021.8215031669 410913.706963611, -263022.7309695526 410913.706963611, -263022.7309695526 407905.2398909333, -266021.8215031669 407905.2398909333, -266021.8215031669 410913.706963611))"
"POLYGON ((-263022.7309695526 410913.706963611, -260023.6404359382 410913.706963611, -260023.6404359382 407905.2398909333, -263022.7309695526 407905.2398909333, -263022.7309695526 410913.706963611))"
"POLYGON ((-260023.6404359382 410913.706963611, -257024.5499023238 410913.706963611, -257024.5499023238 407905.2398909333, -260023.6404359382 407905.2398909333, -260023.6404359382 410913.706963611))"
"POLYGON ((-257024.5499023238 410913.706963611, -254025.4593687095 410913.706963611, -254025.4593687095 407905.2398909333, -257024.5499023238 407905.2398909333, -257024.5499023238 410913.706963611))"
"POLYGON ((-254025.4593687095 410913.706963611, -251026.3688350951 410913.706963611, -251026.3688350951 407905.2398909333, -254025.4593687095 407905.2398909333, -254025.4593687095 410913.706963611))"
"POLYGON ((-251026.3688350951 410913.706963611, -248027.2783014808 410913.706963611, -248027.2783014808 407905.2398909333, -251026.3688350951 407905.2398909333, -251026.3688350951 410913.706963611))"
"POLYGON ((-248027.2783014808 410913.706963611, -245028.1877678664 410913.706963611, -245028.1877678664 407905.2398909333, -248027.2783014808 407905.2398909333, -248027.2783014808 410913.706963611))"
"POLYGON ((-245028.1877678664 410913.706963611, -242029.097234252 410913.706963611, -242029.097234252 407905.2398909333, -245028.1877678664 407905.2398909333, -245028.1877678664 410913.706963611))"
"POLYGON ((-242029.097234252 410913.706963611, -239030.0067006376 410913.706963611, -239030.0067006376 407905.2398909333, -242029.097234252 407905.2398909333, -242029.097234252 410913.706963611))"
"POLYGON ((-239030.0067006376 410913.706963611, -236030.9161670233 410913.706963611, -236030.9161670233 407905.2398909333, -239030.0067006376 407905.2398909333, -239030.0067006376 410913.706963611))"
"POLYGON ((-236030.9161670233 410913.706963611, -233031.8256334089 410913.706963611, -233031.8256334089 407905.2398909333, -236030.9161670233 407905.2398909333, -236030.9161670233 410913.706963611))"
"POLYGON ((-233031.8256334089 410913.706963611, -230032.7350997945 410913.706963611, -230032.7350997945 407905.2398909333, -233031.8256334089 407905.2398909333, -233031.8256334089 410913.706963611))"
"POLYGON ((-230032.7350997945 410913.706963611, -227033.6445661802 410913.706963611, -227033.6445661802 407905.2398909333, -230032.7350997945 407905.2398909333, -230032.7350997945 410913.706963611))"
"POLYGON ((-227033.6445661802 410913.706963611, -224034.5540325658 410913.706963611, -224034.5540325658 407905.2398909333, -227033.6445661802 407905.2398909333, -227033.6445661802 410913.706963611))"
"POLYGON ((-224034.5540325658 410913.706963611, -221035.4634989514 410913.706963611, -221035.4634989514 407905.2398909333, -224034.5540325658 407905.2398909333, -224034.5540325658 410913.706963611))"
"POLYGON ((-221035.4634989514 410913.706963611, -218036.372965337 410913.706963611, -218036.372965337 407905.2398909333, -221035.4634989514 407905.2398909333, -221035.4634989514 410913.706963611))"
"POLYGON ((-218036.372965337 410913.706963611, -215037.2824317227 410913.706963611, -215037.2824317227 407905.2398909333, -218036.372965337 407905.2398909333, -218036.372965337 410913.706963611))"
"POLYGON ((-215037.2824317227 410913.706963611, -212038.1918981083 410913.706963611, -212038.1918981083 407905.2398909333, -215037.2824317227 407905.2398909333, -215037.2824317227 410913.706963611))"
"POLYGON ((-212038.1918981083 410913.706963611, -209039.101364494 410913.706963611, -209039.101364494 407905.2398909333, -212038.1918981083 407905.2398909333, -212038.1918981083 410913.706963611))"
"POLYGON ((-209039.101364494 410913.706963611, -206040.0108308796 410913.706963611, -206040.0108308796 407905.2398909333, -209039.101364494 407905.2398909333, -209039.101364494 410913.706963611))"
"POLYGON ((-206040.0108308796 410913.706963611, -203040.9202972652 410913.706963611, -203040.9202972652 407905.2398909333, -206040.0108308796 407905.2398909333, -206040.0108308796 410913.706963611))"
"POLYGON ((-203040.9202972652 410913.706963611, -200041.8297636508 410913.706963611, -200041.8297636508 407905.2398909333, -203040.9202972652 407905.2398909333, -203040.9202972652 410913.706963611))"
"POLYGON ((-200041.8297636508 410913.706963611, -197042.7392300365 410913.706963611, -197042.7392300365 407905.2398909333, -200041.8297636508 407905.2398909333, -200041.8297636508 410913.706963611))"
"POLYGON ((-197042.7392300365 410913.706963611, -194043.6486964221 410913.706963611, -194043.6486964221 407905.2398909333, -197042.7392300365 407905.2398909333, -197042.7392300365 410913.706963611))"
"POLYGON ((-194043.6486964221 410913.706963611, -191044.5581628077 410913.706963611, -191044.5581628077 407905.2398909333, -194043.6486964221 407905.2398909333, -194043.6486964221 410913.706963611))"
"POLYGON ((-191044.5581628077 410913.706963611, -188045.4676291934 410913.706963611, -188045.4676291934 407905.2398909333, -191044.5581628077 407905.2398909333, -191044.5581628077 410913.706963611))"
"POLYGON ((-188045.4676291934 410913.706963611, -185046.377095579 410913.706963611, -185046.377095579 407905.2398909333, -188045.4676291934 407905.2398909333, -188045.4676291934 410913.706963611))"
"POLYGON ((-185046.377095579 410913.706963611, -182047.2865619646 410913.706963611, -182047.2865619646 407905.2398909333, -185046.377095579 407905.2398909333, -185046.377095579 410913.706963611))"
"POLYGON ((-182047.2865619646 410913.706963611, -179048.1960283503 410913.706963611, -179048.1960283503 407905.2398909333, -182047.2865619646 407905.2398909333, -182047.2865619646 410913.706963611))"
"POLYGON ((-179048.1960283503 410913.706963611, -176049.1054947359 410913.706963611, -176049.1054947359 407905.2398909333, -179048.1960283503 407905.2398909333, -179048.1960283503 410913.706963611))"
"POLYGON ((-176049.1054947359 410913.706963611, -173050.0149611215 410913.706963611, -173050.0149611215 407905.2398909333, -176049.1054947359 407905.2398909333, -176049.1054947359 410913.706963611))"
"POLYGON ((-173050.0149611215 410913.706963611, -170050.9244275072 410913.706963611, -170050.9244275072 407905.2398909333, -173050.0149611215 407905.2398909333, -173050.0149611215 410913.706963611))"
"POLYGON ((-170050.9244275072 410913.706963611, -167051.8338938928 410913.706963611, -167051.8338938928 407905.2398909333, -170050.9244275072 407905.2398909333, -170050.9244275072 410913.706963611))"
"POLYGON ((-167051.8338938928 410913.706963611, -164052.7433602784 410913.706963611, -164052.7433602784 407905.2398909333, -167051.8338938928 407905.2398909333, -167051.8338938928 410913.706963611))"
"POLYGON ((-164052.7433602784 410913.706963611, -161053.6528266641 410913.706963611, -161053.6528266641 407905.2398909333, -164052.7433602784 407905.2398909333, -164052.7433602784 410913.706963611))"
"POLYGON ((-161053.6528266641 410913.706963611, -158054.5622930497 410913.706963611, -158054.5622930497 407905.2398909333, -161053.6528266641 407905.2398909333, -161053.6528266641 410913.706963611))"
"POLYGON ((-158054.5622930497 410913.706963611, -155055.4717594353 410913.706963611, -155055.4717594353 407905.2398909333, -158054.5622930497 407905.2398909333, -158054.5622930497 410913.706963611))"
"POLYGON ((-155055.4717594353 410913.706963611, -152056.381225821 410913.706963611, -152056.381225821 407905.2398909333, -155055.4717594353 407905.2398909333, -155055.4717594353 410913.706963611))"
"POLYGON ((-152056.381225821 410913.706963611, -149057.2906922066 410913.706963611, -149057.2906922066 407905.2398909333, -152056.381225821 407905.2398909333, -152056.381225821 410913.706963611))"
"POLYGON ((-149057.2906922066 410913.706963611, -146058.2001585922 410913.706963611, -146058.2001585922 407905.2398909333, -149057.2906922066 407905.2398909333, -149057.2906922066 410913.706963611))"
"POLYGON ((-146058.2001585922 410913.706963611, -143059.1096249778 410913.706963611, -143059.1096249778 407905.2398909333, -146058.2001585922 407905.2398909333, -146058.2001585922 410913.706963611))"
"POLYGON ((-143059.1096249778 410913.706963611, -140060.0190913635 410913.706963611, -140060.0190913635 407905.2398909333, -143059.1096249778 407905.2398909333, -143059.1096249778 410913.706963611))"
"POLYGON ((-140060.0190913635 410913.706963611, -137060.9285577491 410913.706963611, -137060.9285577491 407905.2398909333, -140060.0190913635 407905.2398909333, -140060.0190913635 410913.706963611))"
"POLYGON ((-137060.9285577491 410913.706963611, -134061.8380241347 410913.706963611, -134061.8380241347 407905.2398909333, -137060.9285577491 407905.2398909333, -137060.9285577491 410913.706963611))"
"POLYGON ((-134061.8380241347 410913.706963611, -131062.7474905204 410913.706963611, -131062.7474905204 407905.2398909333, -134061.8380241347 407905.2398909333, -134061.8380241347 410913.706963611))"
"POLYGON ((-131062.7474905204 410913.706963611, -128063.656956906 410913.706963611, -128063.656956906 407905.2398909333, -131062.7474905204 407905.2398909333, -131062.7474905204 410913.706963611))"
"POLYGON ((-128063.656956906 410913.706963611, -125064.5664232916 410913.706963611, -125064.5664232916 407905.2398909333, -128063.656956906 407905.2398909333, -128063.656956906 410913.706963611))"
"POLYGON ((-125064.5664232916 410913.706963611, -122065.4758896773 410913.706963611, -122065.4758896773 407905.2398909333, -125064.5664232916 407905.2398909333, -125064.5664232916 410913.706963611))"
"POLYGON ((-122065.4758896773 410913.706963611, -119066.3853560629 410913.706963611, -119066.3853560629 407905.2398909333, -122065.4758896773 407905.2398909333, -122065.4758896773 410913.706963611))"
"POLYGON ((-119066.3853560629 410913.706963611, -116067.2948224485 410913.706963611, -116067.2948224485 407905.2398909333, -119066.3853560629 407905.2398909333, -119066.3853560629 410913.706963611))"
"POLYGON ((-116067.2948224485 410913.706963611, -113068.2042888342 410913.706963611, -113068.2042888342 407905.2398909333, -116067.2948224485 407905.2398909333, -116067.2948224485 410913.706963611))"
"POLYGON ((-113068.2042888342 410913.706963611, -110069.1137552198 410913.706963611, -110069.1137552198 407905.2398909333, -113068.2042888342 407905.2398909333, -113068.2042888342 410913.706963611))"
"POLYGON ((-110069.1137552198 410913.706963611, -107070.0232216054 410913.706963611, -107070.0232216054 407905.2398909333, -110069.1137552198 407905.2398909333, -110069.1137552198 410913.706963611))"
"POLYGON ((-107070.0232216054 410913.706963611, -104070.9326879911 410913.706963611, -104070.9326879911 407905.2398909333, -107070.0232216054 407905.2398909333, -107070.0232216054 410913.706963611))"
"POLYGON ((-104070.9326879911 410913.706963611, -101071.8421543767 410913.706963611, -101071.8421543767 407905.2398909333, -104070.9326879911 407905.2398909333, -104070.9326879911 410913.706963611))"
"POLYGON ((-101071.8421543767 410913.706963611, -98072.75162076234 410913.706963611, -98072.75162076234 407905.2398909333, -101071.8421543767 407905.2398909333, -101071.8421543767 410913.706963611))"
"POLYGON ((-98072.75162076234 410913.706963611, -95073.66108714795 410913.706963611, -95073.66108714795 407905.2398909333, -98072.75162076234 407905.2398909333, -98072.75162076234 410913.706963611))"
"POLYGON ((-95073.66108714795 410913.706963611, -92074.57055353356 410913.706963611, -92074.57055353356 407905.2398909333, -95073.66108714795 407905.2398909333, -95073.66108714795 410913.706963611))"
"POLYGON ((-92074.57055353356 410913.706963611, -89075.48001991923 410913.706963611, -89075.48001991923 407905.2398909333, -92074.57055353356 407905.2398909333, -92074.57055353356 410913.706963611))"
"POLYGON ((-89075.48001991923 410913.706963611, -86076.38948630483 410913.706963611, -86076.38948630483 407905.2398909333, -89075.48001991923 407905.2398909333, -89075.48001991923 410913.706963611))"
"POLYGON ((-86076.38948630483 410913.706963611, -83077.2989526905 410913.706963611, -83077.2989526905 407905.2398909333, -86076.38948630483 407905.2398909333, -86076.38948630483 410913.706963611))"
"POLYGON ((-83077.2989526905 410913.706963611, -80078.20841907611 410913.706963611, -80078.20841907611 407905.2398909333, -83077.2989526905 407905.2398909333, -83077.2989526905 410913.706963611))"
"POLYGON ((-80078.20841907611 410913.706963611, -77079.11788546172 410913.706963611, -77079.11788546172 407905.2398909333, -80078.20841907611 407905.2398909333, -80078.20841907611 410913.706963611))"
"POLYGON ((-77079.11788546172 410913.706963611, -74080.02735184738 410913.706963611, -74080.02735184738 407905.2398909333, -77079.11788546172 407905.2398909333, -77079.11788546172 410913.706963611))"
"POLYGON ((-74080.02735184738 410913.706963611, -71080.93681823299 410913.706963611, -71080.93681823299 407905.2398909333, -74080.02735184738 407905.2398909333, -74080.02735184738 410913.706963611))"
"POLYGON ((-71080.93681823299 410913.706963611, -68081.84628461866 410913.706963611, -68081.84628461866 407905.2398909333, -71080.93681823299 407905.2398909333, -71080.93681823299 410913.706963611))"
"POLYGON ((-68081.84628461866 410913.706963611, -65082.75575100427 410913.706963611, -65082.75575100427 407905.2398909333, -68081.84628461866 407905.2398909333, -68081.84628461866 410913.706963611))"
"POLYGON ((-65082.75575100427 410913.706963611, -62083.66521738988 410913.706963611, -62083.66521738988 407905.2398909333, -65082.75575100427 407905.2398909333, -65082.75575100427 410913.706963611))"
"POLYGON ((-62083.66521738988 410913.706963611, -59084.57468377554 410913.706963611, -59084.57468377554 407905.2398909333, -62083.66521738988 407905.2398909333, -62083.66521738988 410913.706963611))"
"POLYGON ((-59084.57468377554 410913.706963611, -56085.48415016115 410913.706963611, -56085.48415016115 407905.2398909333, -59084.57468377554 407905.2398909333, -59084.57468377554 410913.706963611))"
"POLYGON ((-56085.48415016115 410913.706963611, -53086.39361654682 410913.706963611, -53086.39361654682 407905.2398909333, -56085.48415016115 407905.2398909333, -56085.48415016115 410913.706963611))"
"POLYGON ((-53086.39361654682 410913.706963611, -50087.30308293243 410913.706963611, -50087.30308293243 407905.2398909333, -53086.39361654682 407905.2398909333, -53086.39361654682 410913.706963611))"
"POLYGON ((-50087.30308293243 410913.706963611, -47088.21254931804 410913.706963611, -47088.21254931804 407905.2398909333, -50087.30308293243 407905.2398909333, -50087.30308293243 410913.706963611))"
"POLYGON ((-47088.21254931804 410913.706963611, -44089.1220157037 410913.706963611, -44089.1220157037 407905.2398909333, -47088.21254931804 407905.2398909333, -47088.21254931804 410913.706963611))"
"POLYGON ((-44089.1220157037 410913.706963611, -41090.03148208931 410913.706963611, -41090.03148208931 407905.2398909333, -44089.1220157037 407905.2398909333, -44089.1220157037 410913.706963611))"
